ID_GodotObject,cluster_value,merged_text
2000123866037,2,﻿20coronavirus Nasenbohrtests Schule helfen wenig asymptomatisch fällencoronavirus-nasenbohrtests-an-schulen-helfen-wenig-bei-asymptomatischen- faellen geplant Selbsttest Schüler taugen grobes Sicherheitsnetz sagen Mikrobiologe Michael Wagner negativ Ergebnis sein freibrief Wien -- Montag Mittwoch Semesterferie Österreich Schule Testtag wer anterio-nasal-test durchführen dürfen Präsenzunterricht teilnehmen Antigentest taugen allerdings grobes Sicherheitsnetz betonen Mikrobiologe Michael Wagner uni Wien Gespräch Bildungsministerium wissen eingeschränken Aussagekraft deshalb sein Test Maßnahme neben Maskenpflicht Schichtbetrieb positiv Fall frühzeitig schnell erkennen helfen Infektionskett unterbrechen betonen Bildungsministerium Stellungnahme gegenüber nutzen Test Fall gar erkennen vermutlich weit Ansteckung verursachen unpräzise asymptomatisch aktuell Studie ages zeigen allerdings Sensitivität Antigentest Verfahren hospitalisiert 93 Prozent massentest-teilnehmern leicht Symptom 76 Prozent liegen gänzlich asymptomatisch Potenziell Infektiösen Person werden allerdings mehr 41 Prozent erkennen Vorteil schnell testergebnisses schnell Isolierung Hochinfektiösen Person gering Sensitivität asymptomatisch allerdings weit überwiegen verweisen Ministerium Einschätzung ages Gesellschaft kinder- jugendheilkunde planen gerade Studie antigen-selbsttests wichtig Kind_jugendlich Eltern wissen negativ Testergebnis überhaupt freibrief warnen Wagner falsch Sicherheitsgefühl sein eher unwahrscheinlich Abstrich vorderen Nasenraum Infektiösen Schüler genug Virusmaterial finden erkennen gerade infizieren Kind sein häufig asymptomatisch können vorderen Nasenraum Infektiös relativ wenig viren zudem groß qualitätsunterschiede innerhalb zugelassener Antigentest bekennen gründen sein besonders wichtig untersuchen sensitiv Schule eingesetzt Test Lepu Medical bei Nachweis asymptomatisch infiziert Kind hoch virenlast mittels Abstrich vorderen nasenbereich tatsächlich gut allerdings Hälfte Infektiösen Schüler entdecken sein gut tun Schule offen halten zumindest grob Netz immer durchgehen zumindest regelmäßig infektiös Kind identifizieren pcr-gestütztes begleitend Monitoringprogramm jedoch wissen wirkungsvoll Maßnahme tatsächlich Wagner derzeit ostern ausgesetzen schul-gurgelstudie koordinieren tragisch finden Wagner groß Zahl Testteilnehmer -- 342000 Volksschüler zweimal 793000 Schüler wöchentlich testen -- falsch-positive Ergebnis erwarten Art Vortest erster Screening sein wichtig Schule Eltern beruhigen vermitteln erst pcr-test endgültig Ergebnis liefern ohnehin groß Thema bei erwartend Anstieg Infektion mittelfristig plädieren Umstieg gurgeltests pro Klasse Pool sensibler pcr-methode auswerten sein falsch-positive Ergebnis Thema mehr groß Skepsis reagieren unabhängig Lehrergewerkschafter öli-ug Teststrategie Bildungsministerium nasenbohrertests zweiter Infektion erkennen gleichzeitig schul-gurgelstudie aussetzen werden Aufschluss real Infektionsgeschehen Schule geben sein grob fahrlässig öli-ug-vertret fordern Aussendung tatsächlich Halbierung Klasse wehren medial angekündigen Plan ahs bmhs-direktoren ganz Klasse Jahrgänge Haus holen 422021 weiterlesen Gurgelstudie Schule früh fortsetzen anterio-nasal-tests sollen Schüler regelmäßig testen Anja Oberkofler | Nasenbohrtests Schule helfen wenig asymptomatisch fällen
2000125452514,2,﻿20tagesüberblick_Coronavirus Virusmutation p1 Österreich nachweisen Deutschland impft 60-jährig Astra zeneca Tagesueberblick -coronavirus-virusmutation-p1-in-oesterreich-nachgewiesen-deutschland-impft-nur-noch-ueber-60-jaehrige-mit-astra- zeneca Russland bieten Österreich Million dosis Impfstoffs Sputnik v -- 3001 neuinfektion Dienstag melden corona-news_Überblick_wichtig_kürzen Österreich werden 26 März erstmals brasilianisch Virusmutation p1 nachweisen Deutschland werden Impfung Wirkstoff Astra zeneca 60-jährig aussetzen Bundesrat dienstagabend corona-gesetze blockieren heißen Maßnahme Eintrittstest Handel erst zwei Monat wirksam Russland bieten Österreich Million dosis Impfstoffs Sputnik v Bundeskanzler kurz eu Veto Extralieferung impfstoff drohen Wien denken gewiß plätzen frei Maskenpflicht verhängen Italien verhängen quarantäne Einreise eu-ländern Montag verlautbaren Novelle Einreiseverordnung verschärfen Österreich testpflichn Pendler Regelung ab Donnerstag gelten Dienstag werden Österreich 3001 neuinfektion melden Wien verlängern oster-lockdown 11 April red 3032021 mehr_Thema_Symptom Covid-19_Grippe grippal_Infekt unterscheiden_standard-community erzählen_corona-krankheitserfahrungen Roland Schlager Karl Schöndorferfoto Mohammed Abed Afpfoto Imagesfuture Image Apahelmut_Fohringerfoto Lluis gen Afpfoto apadpasven_Hoppe | Virusmutation p1 Österreich nachweisen Deutschland impft 60-jährig Astra zeneca
2000125971598,2,﻿20strafhöhe unbekanntbericht Haimbuchner zahlen corona-geldstrafe teilnahmen Storchenfeier strafhoehen -unbekannt-bericht-haimbuchner-zahlte-corona-geldstrafe-fuer-teilnahme-an- Storchenfeier teilnahmen verstieß corona-schutzmaßnahmen Höhe Geldstrafe bleiben unbekannt Haimbuchner Sache erledigen Wienlinz -- oberösterreichisch Landeshauptmannstellvertreter Manfred Haimbuchner fpö geben verwaltungsstrafverfahren wegen teilnahmen Storchenfeier Steinhaus Wels März -- kurz schwer corona-erkrankung Verfahren abschließen Haimbuchner bezahlen geldbuße verraten Höhe berichten oberösterreichisch Nachricht oön montagabend Online 17 Teilnehmer Storchenfeier Bezirkshauptmannschaft wels-land wegen möglich verstoßes corona-schutzmaßnahmen verwaltungsstrafverfahren einleiten -- wobei Krisenstab Land Hinweis Datenschutz vorwoch bekennen geben Haimbuchner darunter -- mittlerweile Geldstrafe bezahlen bestätigen oön Haimbuchner Sache erledigen bescheid ergehen einzahlen Sache erledigen sagen Haimbuchner Höhe verraten corona-krisenstab -- Hinweis Datenschutz -- erfahren Strafrahme wegen Pandemie untersagen teilnahmen Veranstaltung betragen 1450 Euro Nichteinhaltung Mindestabstände Verstoß Maskenpflicht jeweils 500 Euro Haimbuchner bisher erklären Funktion Gemeinderat frischgebacken Vater gratulieren Geschenk übergeben storch-aufstellung rund 20 Minute verlassen Strafe Partei bezahlen werden betonen 1942021 weiterlesen Haimbuchner stärken Hofer sprechen Intensivstation wirklich knapp Ausschluss Ausschluss Hofers Heimat herrschen blau Chaos Haimbuchner teilnahmen Storchenfeier bringen Geldstrafe Aparoland Schlager | Bericht Haimbuchner zahlen corona-geldstrafe teilnahmen Storchenfeier
2000126497942,2,﻿20öffnungenregistrierungspflicht lokalbesuch offenbar Geplantoeffnungen-registrierungspflicht-fuer-lokalbesuche-offenbar-doch-geplantname e-mail-adresse müssen sammeln interpretieren Wien aktuell verordnungs-entwurf Wien -- wer ab 19 Mai Großflächig öffnungsschritte nutzen lokal Freizeiteinrichtung besuchen dafür offenbar registrieren Verordnungsentwurf Gesundheitsministeriums genau prüfen sagen Sprecher Wiener gesundheitsstadtrats Peter Hacker spö sein vorsehen Name e-mail-adresse angeben müssen ursprünglich ankündigen Voraussetzung Besuch Café Restaurant bädern somit Test Impfung überstanden covid-erkrankung -- wobei Variante ärztlich attest nötig Hinterlegung persönlich daten zumindest laut Entwurf planen Wien betonen Rathaus unterstützen Maßnahme Coronatest Mitarbeiter Abstand sperrstunde Personal gelten ebenfalls Regel Coronatest mindestens pro Woche absolvieren Maskenpflicht etwa Kellner geben Öffnung lokal 500 2200 Uhr möglich tisch -- zumindest planen -- Abstand zwei Meter vorschreiben ähnlich Regelung vorjahr Verfassungsgerichtshof zuletzt aufheben ausreichend begründen laut rathaus-informationen Entwurf Montag verschicken Wien voll Umfang relevant nachdem Bürgermeister_Michael_Ludwig spö Donnerstag verkünden Gastronomie 19 Mai aufsperren zuletzt Spekulation geben zumindest Indoor erst spät Zeitpunkt kommen red 852021 Gastronomie machen bereit öffnungen 19 Mai auf datensammeln vorbereiten Roland Schlager | registrierungspflichen lokalbesuch offenbar planen
2000127383081,2,﻿20 mitreden corona-pandemie vorbei mitreden-ist-die-corona-pandemie-fuer-sie-vorbeimit Sommer Leichtigkeit Leben Stück weit zurückkehren vielerorts merken mehr Pandemie empfinden berichten Forum Infektionszahl gehen kontinuierlich zurück mehr Hälfte impfbaren Bevölkerung zumindest impfen werden weitreichend öffnungsschritte scheinen vergangen Lockdowns vergessen Wetter tun bereits letzter Sommer übriges -- bei schlendern parks Straße merken kaum Pandemie lediglich herzeigen 3g-nachweises Maskenpflicht gewiß Ort erinnern daran auslassen Wiener Prater flanieren -- seit Lockerunge möglich scheinen sein schlimmste überwinden -- seitens Politik expertinnen Experte suggerieren ab wann Ende weltweit Gesundheitskrise sprechen ganz einfach beantwortend Frage Mithilfe Impfung großflächigen Infektionsherde immer unwahrscheinlich weltweit immer selten Anstieg Infektionszahl kommen folglich Auskling Pandemie betrachten meinen epidemiologin Eva Schernhammer standard-interview corona-pandemie schon vorbei Einstellung corona-krise letzter Woche verändern nachvollziehbar Zeitpunkt Ende Pandemie sprechen Umfeld -- gehen Pandemie eher vorbei scheinen diskutieren Forum Mawa 1662021 Thema epidemiologin Schernhammer impfen Verantwortung gegenüber Apaphilip Stotter | corona-pandemie vorbei
2000127874486,2,﻿20 Service corona Urlaubsreise Griechenland beachten istservice-corona-was-bei-urlaubsreisen-nach-griechenland-zu-beachten-istreisende berichten corona-papiere Land Helleninnen Hellen penibel kontrollieren -- jedenfalls Einreise Griechenland immer Land Bürokratie mildern Schlamperei Zeichen covid-vorschriften Recht ungriechisch berichten reisend letzter juniwoch wichtig zwei Ding erstens Online ausgefüllen eu passenger Location formular Euplf -- eu-länder ausgefüllt Griechenland genau kontrollieren spätestens 24_Stunde Reiseantritt Grtravelgov registrieren Tipp flugnumm Postleitzahl Ferienortes Bereithalt bekommen knapp Reise per e-mail sms qr-code ausdrucken auf Handy zweitens Impfzertifikat speichern Handy ausdrucken Download Gesundheitgvat e-signatur Stadt Wien pin letzter Test -- seit 1_Juli grün eu pass gelb Papierimpfpass gehen aegean-flug Wien Athen stehen Mitarbeiterin Gepäckaufgabe kontrollieren genau qr-code plf Impfzertifikat bzw Test Genesenenbescheinigung drei jung Damen Ferienstimmung denken können plf erst ausfüllen werden weggeschickt -- Schicksal Reise unbekannt Ankunft Athen erneut Prüfung qr-code Impfzeugnis wann zweiter Impfung ratsam Ding bereitzuhalten Wut Schlange spüren Inlandflüge Griechenland etwa insel folgen abermals Kontrolle qr- Code impfpass Abflug Ankunft Online gebucht Ticket fähren Pre Boarding Health Declaration questionnaire verlangen strikt kontrollieren fähren Maskenpflicht kontrollieren Individualreise geben Unterstützung Reiseveranstalter Austrian Airlines bieten derzeit 13 Land darunter Griechenland sowohl linien- charterflüge digital Dokumentenprüfung hierbei freiwillig rechtzeitig Reiseantritt benötigen Dokument hochladen anschließend Health entry Support Center Vollständigkeit Richtigkeit überprüfen Fluggast erhalten per e-mail Benachrichtigung Dokument gültig vollständig weit Unterlag nachgereicht müssen Griechenland jeweilig Reiseland vorgeschrieben Dokument austrian-mitarbeitern zusätzlich Flughafen kontrollieren red 172021 erst Bürokratie Urlaub ap Photopetros Giannakouris | corona Urlaubsreise Griechenland beachten
2000128312219,2,﻿20vfgh corona-beschränkung 50 Teilnehmer begräbnissen unverhältnismäßigvfgh-corona-beschraenkung-auf-50-teilnehmer-bei-begraebnissen-war-unverhaeltnismaessigd letzter Abschied sein weder wiederhol- substituierbar begründen vfgh verhältnismäßig indes ausreisetest Maskenpflicht Handel Wien -- Verfassungsgerichtshof vfgh mehrere Entscheidung Beschwerde Zusammenhang corona-regelungen treffen stattgeben vfgh Beschwerde corona-beschränkungen begräbnissen Beschränkung 50 Teilnehmer unverhältnismäßig befinden Höchstrichter Auswirkung Entscheidung freilich mehr schwer Eingriff Recht privatleben zweiter covid-notmaßnahmenverordnung -- verfassungswidrig erklären -- Bestimmung enthalten längst mehr Kraft Oberösterreicherin -- können Begräbnis Tante teilnehmen -- Teil Verordnung angefochten ab 26 Dezember 2020 Woche Kraft Beschränkung vfgh gesamthaft Betrachtung unverhältnismäßig verfolgt Maßnahme legitim Ziel geeignet jedoch letzter Verabschiedung nahestehend verstorben weder wiederhol- substituierbar stellen daher besonders schwer Eingriff Recht privatleben dar ganztägig Ausgangsbeschränkung Legitim hingegen erachten vfgh verbieten Betreten befahren Kundenbereichs betriebsstätn Inanspruchnahme körpernah Dienstleistung Beispiel Massage -- Oberösterreicherin angefochten -- Hinblick damalig epidemiologisch Verhältnis sachlich rechtfertigen ebenso ab 26 Dezember 2020 geltend ganztägig Ausgangsbeschränkung verhältnismäßig ausreisetestpflicht Testpflicht Ausreise Tirol beziehungsweise Tiroler Bezirke Kufstein Schwaz Februar beziehungsweise März 2021 ebenfalls Gesetzeskonform befinden vfgh Gericht Antrag mehrere Einzelperson sowie landesverwaltungsgerichtes Tirol Infrag stellen abweisen Einschränkung rechts Freizügigkeit Schutz Verbreitung bestimmt virusvarianen südafrikanisch beziehungsweise britisch Mutation verhältnismäßig begründen Maskenpflicht Handel abweisen werden Antrag Landesverwaltungsgerichts Niederösterreich Feststellung Verpflichtung tragen mund-nasen-schutzes kundenbereich Geschlossen_räumen betriebsstätn gesetzwidrig Bestimmung 14 einschließlich 20 September 2020 Kraft ähnlich früh Antrag Landesverwaltungsgerichts Niederösterreich beziehen Stammfassung Covid-19-lockerungsverordnung aufgrund Mai 2020 Maskenpflicht Handel gelten Fall Gesundheitsminister verabsäumen nachvollziehbar festhalten warum Handel geltend Maskenpflicht erforderlich halten Bestimmung daher gesetzwidrig mal Gesundheitsministerium jedoch hinreichend darlegen aufgrund tatsächlich umstände strittig Regelung erfolgen Maskenpflicht verstieß daher Covid-19-maßnahmengesetz Click -- Collect -verbot verhältnismäßig erfolglos bleiben Antrag Handelskette ikea verbieten Betreten befahren Kundenbereichs betriebsstätn Handel verbieten Click -- Collect November 2020 angefochten abholen bereits bezahlt Ware vfgh stellen fest verbieten verbunden Eingriff Grundrecht Erwerbsfreiheit beziehungsweise Eigentumsgrundrecht angesichts epidemiologisch Lage verhältnismäßig zumal angefochtener verbieten Zeitraum zehn Tag gelten Onlinehandel Zeitpunkt untersagen vfgh verweisen Entscheidung darauf Gesundheitsminister zuvor versuchen Verbreitung Covid-19 Anordnung Gelinderer Maßnahme verhindern vfgh erkennen unsachlich Ungleichbehandlung darin gleich Zeitraum Abholung speisen Getränk erlauben der ständig Verfügbarkeit güter Grundversorgung essenziell ähnlich Beschwerde papier- Schreibwarenhändler werden ebenfalls stattgeben 2072021 Beschränkung Teilnehmerzahl begräbnissen laut vfgh unverhältnismäßig neu_html Tag Apahelmut Fohringer | vfgh corona-beschränkung 50 Teilnehmer begräbnissen unverhältnismäßig
2000129305914,2,﻿20covid-19bund beraten demnächst Land Corona-maßnahmencovid-19-bund-beraet-demnaechst-wieder-mit-laendern-ueber-corona- Massnahme Ende Sommerferien Comeback bund-länder-treffen Einbindung fachleuten geben derzeit vieler Frage offen Sommerferien nehmen Politik verstärken corona-pandemie vermutlich kommend Woche Comeback bund-länder-treffen Einbindung Experte vorsehen dabei schon weitergehend Maßnahme kommen offen Gesundheitsminister_Wolfgang_Mückstein_grün Dienstag kundtat konkret Plan landeshauptleute-büros bestätigen werden Bund bereits wegen Terminfindung anfragen Prozedere Sommer ähneln Regierung bringen Vorschlag Land sollen Meinung kundtun zusätzlich fachleute Expertise abgeben danach Öffentlichkeit informieren ganz untätig Sommer zuständig Taskforce Vertreter mehrere Ministerium Land Regel wöchentlich Beamtenebene austauschen wohl kommend Woche konkret Vorschlag erörtern offen Frage kommen Verlängerung entsprechend Verordnung Ende September steigend_Infektionszahl insbesondere unangenehm flotte Anstieg Hospitalisierunge können durchaus weitergehend Maßnahme führen Diskussion etwa Ausdehnung Maskenpflicht weit innenräume Wien ohnehin Sommer gelten -- etwa Kino Handel Verkürzung Gültigkeit Test unwahrscheinlich Maßnahme impffortschriten vorantreiben Kontroversiell 1g- 2g-regel diskutieren erster Anwärter dafür wohl Nachtgastronomie Test eintrittskarn mehr sein Bundeskanzler_Sebastian_kurz_övp Option zuletzt öffentlich erwägen dabei Volkspartei vernehmen bereit deutlich hoch Infektionszahl Rigide gegenmaßnahmen zulassen Gesundheitsminister echt Lockdown zuletzt Virologin Regierungsberaterin dorothee_Laer prophezeien Regierungskreis fast ausschließen Entwicklung katastrophal hoch fallzahlen erwarten schon liegen zahlen deutlich hoch Jahr fachleute gehen davon Schulbeginn plus letzter reiserückkehr Infektion kräftig Höhe schnell lassen weit Faktor gelten nachlassend Impfschutz früh Immunisiert schon Israel beobachten wegfallenden Schutz vorig Herbst erkranken öffentlich leben verstärken innenräume verlagern Homeoffice weit mehr oft nutzen Monat Höhepunkt vierter_Welle Oktober November erwarten dürfen zumindest Infektionszahl her deutlich kräftig ausfallen bisherig spitalskapazitäen trotz Impfung eng vermuten Land 100-prozentigen Schutz bieten Immunisierung bekanntlich beispielsweise Dienstag 20 corona-patienten Vorarlberg spitälern sechs immunisieren Opposition gehen Bemühung Regierung jedenfalls schnell genug spö-bundesgeschäftsführer Christian deutsch sehen Katastrophales corona-management Impfversag Regierung Kanzler kurz hauptverantwortlich sein seitens Neo meinen Gesundheitssprecher Gerald Loacker aufschieben konkret Plan Herbst endlich vorbei Mensch verdienen Klarheit kommend Monat weitergehen ebenso kritisch Stoßrichtung äußern fpö Gesundheitssprecher Gerhard Kaniak sehen 1g-regel bereits fix beklagen impf-apartheid 3182021 Gesundheitsminister_Wolfgang_Mückstein_grün Bundeskanzler_Sebastian_kurz_övp Pressekonferenz impffortschriten Anfang Juni apaherberen_Neubauer | Bund beraten demnächst Land corona-maßnahmen
2000129581597,2,﻿20_Coronavirus Ludwig Maßnahme wegen stark steigernd Infektionszahl rasch umsetzencoronavirus-ludwig-will-massnahmen-wegen-stark-steigernder-infektionszahlen-rascher-umsetzenwiens Bürgermeister plädieren dafür geplant drei Stufe zusammenzufassen zeitnah umsetzen -- Gesundheitsminister Mückstein empfehlen indes Ffp2-maske wiens Bürgermeister_Michael_Ludwig spö drängen rasch Maßnahme Anstieg corona-infektionen stark steigend zahlen eigentlich erfordern drei geplant Stufe zusammenfasst Österreichweit zeitnah umsetzen sagen Samstag ö1 Mittagsjournal Beratung Regierung landeshauptleuten Mittwoch -- Kritik zaghafen vorgehen Vorfeld -- zufrieden zeigen freuen konsequent Wiener unterstützen Ludwig geschnüren Maßnahmenpaket begrüßen hingegen überzeugen konsequent vorgehen müssen glauben können zuwarten Einschleifregelung sein mehr anbringen sagen Samstag Infektionszahl Bereichen explodieren spitälern jung Mensch sehen Bürgermeister konsequenter Wiener bestätigen -- drängen Land Bund schnell möglich Österreichweit bundesländergrenzen hinweg ganz dreistufen-plan umsetzen Ludwig kritisieren zudem fpö der verhalten Durchimpfungsrat niedrig halten allerdings stören övp Kanzler Sebastian_kurz övp Ende Pandemie sprechen haben erzeugen falsch Gefühl Sicherheit Wiener Bürgermeister Kritik geben Richtung fpö-stadtrat Dominik Nepp werfen Bürgermeister Wienerinn Wiener Osterlockdown Herbstlockdown führen zuhause einsperren Mückstein verteidigen Plan Gesundheitsminister_Wolfgang_Mückstein_grün verteidigen dreistufen-plan Hinweis darauf Beschluß umsetzen breit Basis treffen Stufe 2 3 Maßnahme erst sieben Tag überschreiten grenzwerte Kraft_treten -- reihum Kritik sorgen -- begründen Transparent sein brauchen Zeit Maßnahme Bevölkerung kommunizieren Mittwoch verlautbaren Plan sehen drei Stufe abhängig Auslastung intensivstationen ab 15 September bzw 10 Prozent intensiv-auslastung gelten ffp2-maskenpflicht aktuell mund-nasenschutz vorschreiben Geschäft täglich Grundbedarf -- ungeimpft gesamt Handel zudem gelten 3 g schon Veranstaltung ab 25 Person antigen-tests 24_Stunde gültig Stufe 2 Anfang Oktober erwarten treten sieben Tag überschreiten 15-prozent-auslastung Kraft Nachtgastronomie Veranstaltung Sitzplätze 500 Besucher gelten 2 g geimpft genesen dürfen hinein sollen mehr 20 Prozent intensivbetten corona-belegt verlieren -- sieben Tag danach -- Stufe 3 Antigentest gänzlich Gültigkeit 3 g -bereichen Zutritt geimpft genesen pcr-test möglich Ffp2-mask empfehlen unkompliziert neu Maßnahme Maskenpflicht unbedingt Supermärkt Postämter Ort täglich bedürfen besuchen erleben Ffp2-maske statt normal mund-nasen-schutzes Comeback Handel abseits davon müssen hingegen ungeimpft Ffp2-maske tragen Mückstein empfehlen allerdings vieler Mensch haben ja Ffp2-mask daheim sollen einfach einstecken aufsetzen sagen gesundheitmnist ö1 Journal Gast liegen kommend Oberösterreichwahl Ende September Strenger Regel durchringen können Mückstein weisen strikt anstehend Landtagswahl spielen Rolle sagen Gesundheitsminister Zielgruppenorientierter Kommunikation mehr Mensch Impfung motivieren namentlich nennen kritisieren Mückstein fpö Servus tv sein hilfreich Partei Impfskepsis befeuerten Fernsehsender stark impfkritisch berichten dominieren Redapa 1192021 Link ö1-journale Nachlese Tagesüberblick corona Gesundheitsminister_Wolfgang_Mückstein_grün Bürgermeister_Michael_Ludwig spö Mittwoch 21 April 2021 Rahmen Fototermin volkshalle Wiener Rathaus Apageorg Hochmuthfoto apajäg | Ludwig Maßnahme wegen stark steigernd Infektionszahl rasch umsetzen
2000129831411,2,﻿20deutschlandtödliche Attacke Streit Maskenpflicht sorgen Entsetzen Deutschland -toedliche-attacke-nach-streit-ueber-maskenpflicht-sorgt-fuer- Entsetzen deutsch idar-oberstein werden Tankstellenkassier erschießen nachdem Maskenpflicht aufmerksam machen 49-jährig verdächtig u-haft idar-oberstein -- Blume Kerze Tankstelle idar-oberstein deutsch rheinland-pfalz erinnern daran samstagabend ereignen 49-jährig deutsch geben Oberstaatsanwaltschaft Montag bekennen erschoss 20-jährig Tankwart zweimal Maskenpflicht aufmerksam machen nachdem Großfahndung schützen erfolglos bleiben erscheinen Sonntagfrüh Polizei schildern beweggründe lehnen corona-maßnahmen ab Ecke drängen fühlen Ausweg sehen Zeichen setzen Opfer Student nebenberuflich arbeiten scheinen dabei verantwortlich Gesamtsituation Regel durchsetzen sagen Oberstaatsanwalt kai Fuhrmann deshalb 49-jährig Tankstellenkassier Revolver gezielt vorn Kopf schießen Waffenschein mutmaßlich Tatwaff sowie weit Waffe Munition werden Wohnung verdächtigen idar-oberstein sicherstellen bekommen unklar -- Waffenschein besitzen verdächtig zuvor nie polizeilich auffallen befinden Untersuchungshaft Ermittler erhoffen Auswertung Handys Mann neu Detail beispielsweise gelten klären ja Gruppierung corona-maßnahmen-kritikern aktiv Entsetzen Fall groß ganz unfassbar schrecklich tun idar-oberstein passieren sagen Oberbürgermeister Frank frühauf CDU Bundesregierung melden Wort Radikalisierung gewaltbereit corona-leugnern rechtsstaat Mittel entgegenstellen sagen Justizministerin Christine Lambrecht SPD grünen-kanzlerkandidatin Annalena Baerbock twitteren Radikalisierung Querdenkermilieus bereiten groß sorgen ksh 2192021 Blume Kerze Tankstelle idar-oberstein deutsch rheinland-pfalz Kassier samstagabend erschießen werden Reutersannkathrin weiss | tödlich Attacke Streit Maskenpflicht sorgen Entsetzen
